2019-04-28 14:13:14.512 INFO msgbus|height:[0]|key:[584272696467654f6642544320426c6f636b486561646572466f72267334e6d27bbdf2cbcd07c97675363c8c63f44c3e7ef0384a00000000000000]|value:[410100000020c62c8e792a2ede1bfd654e15b5ae47b92657a9af18a3451bf500000000000000472fe9a5af55712bea58af70cd5111daa8feb8c78393d0e2cf2de369ce2a21c95870945c21fb001adedd69f3f3aa16000100]
2019-04-28 14:13:14.512 INFO msgbus|height:[0]|key:[584272696467654f6642544320426c6f636b48617368466f72f3aa1600]|value:[04267334e6d27bbdf2cbcd07c97675363c8c63f44c3e7ef0384a00000000000000]
2019-04-28 14:13:14.512 INFO msgbus|height:[0]|key:[584272696467654f664254432042657374496e646578]|value:[267334e6d27bbdf2cbcd07c97675363c8c63f44c3e7ef0384a00000000000000]
2019-04-28 14:13:14.535 INFO msgbus|height:[0]|key:[58417373657473204173736574496e666f0c504358]|value:[0c5043583c506f6c6b61646f7420436861696e58000800b0436861696e5827732063727970746f2063757272656e637920696e20506f6c6b61646f742065636f6c6f6779010000000000000000]
2019-04-28 14:13:14.535 INFO msgbus|height:[0]|key:[584173736574732041737365744c69737400]|value:[040c504358]
2019-04-28 14:13:14.535 INFO msgbus|height:[0]|key:[58417373657473204173736574496e666f0c425443]|value:[0c42544314582d42544301080070436861696e5827732043726f73732d636861696e20426974636f696e010000000000000000]
2019-04-28 14:13:14.535 INFO msgbus|height:[0]|key:[584173736574732041737365744c69737401]|value:[040c425443]
2019-04-28 14:13:14.535 INFO msgbus|height:[0]|key:[58546f6b656e73205073656475496e74656e74696f6e73]|value:[040c425443]
2019-04-28 14:13:14.535 INFO msgbus|height:[0]|key:[58546f6b656e73205073656475496e74656e74696f6e50726f66696c65730c425443]|value:[00000000000000000000000000000000]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[58417373657473204173736574496e666f1053444f54]|value:[1053444f5428536861646f7720444f5402030098436861696e58277320536861646f7720506f6c6b61646f742066726f6d20457468657265756d010000000000000000]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[584173736574732041737365744c69737402]|value:[041053444f54]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[58546f6b656e73205073656475496e74656e74696f6e73]|value:[080c4254431053444f54]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[58546f6b656e73205073656475496e74656e74696f6e50726f66696c65731053444f54]|value:[00000000000000000000000000000000]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[584163636f756e747320496e74656e74696f6e4f6614416c696365]|value:[a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[584163636f756e747320496e74656e74696f6e4e616d654f66a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[14416c696365]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[584163636f756e747320496e74656e74696f6e50726f706572746965734f66a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[00000000]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[585374616b696e6720496e74656e74696f6e73]|value:[04a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[585374616b696e6720496e74656e74696f6e50726f66696c6573a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[000000000000000000000000000000000000000000000000]
2019-04-28 14:13:14.536 INFO msgbus|height:[0]|key:[496e646963657320456e756d53657400000000]|value:[04a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320417373657442616c616e6365a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc530c504358]|value:[00000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320417373657442616c616e6365a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc530c504358]|value:[0100000000807c814a00000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320546f74616c417373657442616c616e63650c504358]|value:[0100000000807c814a00000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320417373657442616c616e6365a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc530c504358]|value:[01000000000000000000000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320417373657442616c616e6365a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc530c504358]|value:[0200000000000000000000000001807c814a00000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320546f74616c417373657442616c616e63650c504358]|value:[01000000000000000000000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[5841737365747320546f74616c417373657442616c616e63650c504358]|value:[0200000000000000000000000001807c814a00000000]
2019-04-28 14:13:14.537 INFO msgbus|height:[0]|key:[584163636f756e747320496e74656e74696f6e50726f706572746965734f66a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[24416c6963652e636f6d000000]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[584163636f756e747320496e74656e74696f6e50726f706572746965734f66a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[24416c6963652e636f6d010000]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[585374616b696e6720496e74656e74696f6e50726f66696c6573a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[807c814a0000000000000000000000000000000000000000]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[585374616b696e67204e6f6d696e6174696f6e5265636f726473a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[807c814a000000000000000000000000000000000000000000]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[585374616b696e67205374616b65576569676874a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]|value:[807c814a00000000]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[584163636f756e74732054727573746565496e74656e74696f6e50726f706572746965734f66a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc5301]|value:[00008403f72c448a0e59f48d4adef86cba7b278214cece8e56ef32ba1d179e0a8129bdba008402a79800dfed17ad4c78c52797aa3449925692bc8c83de469421080f42d27790ee]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[584d756c746953696720526f6f74416464724c697374]|value:[0467df26a755e0c31ac81e2ed530d147d7f2b9a3f5a570619048c562b1ed00dfdd]
2019-04-28 14:13:14.538 ERROR [runtime|xrml_xbridge_bitcoin|378L] [update_trustee_addr]|trustees is less than [4] people, can't generate trustee addr|trustees:[a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53 (5FjN2LCa...)]
2019-04-28 14:13:14.538 INFO msgbus|height:[0]|key:[584163636f756e7473205465616d41646472657373]|value:[40c2de58cc11f6370c1032e3e6e2a718707eb7dc0f69d8e7bd69466f1a11b953]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[584163636f756e747320436f756e63696c41646472657373]|value:[67df26a755e0c31ac81e2ed530d147d7f2b9a3f5a570619048c562b1ed00dfdd]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[5853706f742054726164696e67506169724f6600000000]|value:[000000000c5043580c425443090000000200000001]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[5853706f742054726164696e6750616972496e666f4f6600000000]|value:[a086010000000000a0860100000000000000000000000000]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[5853706f742054726164696e6750616972436f756e74]|value:[01000000]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[5853706f742054726164696e67506169724f6601000000]|value:[010000001053444f540c504358040000000200000001]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[5853706f742054726164696e6750616972496e666f4f6601000000]|value:[a086010000000000a0860100000000000000000000000000]
2019-04-28 14:13:14.539 INFO msgbus|height:[0]|key:[5853706f742054726164696e6750616972436f756e74]|value:[02000000]
2019-04-28 14:13:15.475 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:15.475 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.475 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.475 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:15.476 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.476 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:15.477 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:15.477 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.477 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.477 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:15.478 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.478 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:15.512 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:15.512 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.512 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.512 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:15.514 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:15.514 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:16.587 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:16.587 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.587 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.587 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:16.588 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.588 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:16.589 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:16.589 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.589 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.589 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:16.590 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.590 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:16.591 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:16.591 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.591 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.591 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:16.592 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.592 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:16.593 INFO msgbus|height:[1]|key:[53797374656d2045787472696e7369634461746100000000]|value:[2420010100037c44c55c]
2019-04-28 14:13:16.593 INFO msgbus|height:[1]|key:[54696d657374616d70204e6f77]|value:[7c44c55c00000000]
2019-04-28 14:13:16.593 INFO msgbus|height:[1]|key:[54696d657374616d7020446964557064617465]|value:[01]
2019-04-28 14:13:16.593 INFO msgbus|height:[1]|key:[41757261204c61737454696d657374616d70]|value:[7c44c55c00000000]
2019-04-28 14:13:16.594 INFO msgbus|height:[1]|key:[53797374656d20416c6c45787472696e736963734c656e]|value:[09000000]
2019-04-28 14:13:16.594 INFO msgbus|height:[1]|key:[53797374656d2045787472696e7369634461746101000000]|value:[908c010700a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]
2019-04-28 14:13:16.595 INFO msgbus|height:[1]|key:[5853797374656d20426c6f636b50726f6475636572]|value:[a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]
2019-04-28 14:13:16.595 INFO msgbus|height:[1]|key:[53797374656d20416c6c45787472696e736963734c656e]|value:[2d000000]
2019-04-28 14:13:16.595 INFO msgbus|height:[1]|key:[53797374656d2045787472696e736963436f756e74]|value:[02000000]
2019-04-28 14:13:16.596 INFO msgbus|height:[1]|key:[54696d657374616d7020526563656e7448696e7473]|value:[040000000000000000]
2019-04-28 14:13:16.596 INFO msgbus|height:[1]|key:[54696d657374616d70204f72646572656448696e7473]|value:[040000000000000000]
2019-04-28 14:13:16.596 INFO msgbus|height:[1]|key:[54696d657374616d70204d656469616e]|value:[0000000000000000]
2019-04-28 14:13:16.596 INFO msgbus|height:[1]|key:[54696d657374616d7020496e697469616c697a6564]|value:[01]
2019-04-28 14:13:16.596 INFO msgbus|height:[1]|key:[54696d657374616d7020526563656e7448696e7473]|value:[0800000000000000000000000000000000]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[54696d657374616d70204f72646572656448696e7473]|value:[0800000000000000000000000000000000]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[54696d657374616d70204d656469616e]|value:[0000000000000000]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[5853797374656d20426c6f636b50726f6475636572]|value:[]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[2ca2869b5c9c20e112a6259efddacd4f6dbc6a6dd33e4220829eb70c731a6208]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[53797374656d2045787472696e736963436f756e74]|value:[]
2019-04-28 14:13:16.597 INFO msgbus|height:[1]|key:[53797374656d20416c6c45787472696e736963734c656e]|value:[]
2019-04-28 14:13:16.603 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:16.603 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.603 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.603 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:16.604 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.604 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:16.605 INFO msgbus|height:[1]|key:[53797374656d204e756d626572]|value:[0100000000000000]
2019-04-28 14:13:16.605 INFO msgbus|height:[1]|key:[53797374656d20506172656e7448617368]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.605 INFO msgbus|height:[1]|key:[53797374656d20426c6f636b486173680000000000000000]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.605 INFO msgbus|height:[1]|key:[53797374656d2045787472696e73696373526f6f74]|value:[2ca2869b5c9c20e112a6259efddacd4f6dbc6a6dd33e4220829eb70c731a6208]
2019-04-28 14:13:16.607 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:16.607 INFO msgbus|height:[1]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:16.607 INFO msgbus|height:[1]|key:[54696d657374616d70204e6f77]|value:[7c44c55c00000000]
2019-04-28 14:13:16.607 INFO msgbus|height:[1]|key:[54696d657374616d7020446964557064617465]|value:[01]
2019-04-28 14:13:16.607 INFO msgbus|height:[1]|key:[41757261204c61737454696d657374616d70]|value:[7c44c55c00000000]
2019-04-28 14:13:16.607 INFO msgbus|height:[1]|key:[53797374656d20416c6c45787472696e736963734c656e]|value:[09000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[5853797374656d20426c6f636b50726f6475636572]|value:[a2308187439ac204df9e299e1e54afefafea4bf348e03dad679737c91871dc53]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[53797374656d20416c6c45787472696e736963734c656e]|value:[2d000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[53797374656d2045787472696e736963436f756e74]|value:[02000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d7020526563656e7448696e7473]|value:[040000000000000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d70204f72646572656448696e7473]|value:[040000000000000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d70204d656469616e]|value:[0000000000000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d7020496e697469616c697a6564]|value:[01]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d7020526563656e7448696e7473]|value:[0800000000000000000000000000000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d70204f72646572656448696e7473]|value:[0800000000000000000000000000000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[54696d657374616d70204d656469616e]|value:[0000000000000000]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[5853797374656d20426c6f636b50726f6475636572]|value:[]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[53797374656d2052616e646f6d53656564]|value:[]
2019-04-28 14:13:16.608 INFO msgbus|height:[1]|key:[53797374656d2045787472696e736963436f756e74]|value:[]
2019-04-28 14:13:16.609 INFO msgbus|height:[1]|key:[53797374656d20416c6c45787472696e736963734c656e]|value:[]
2019-04-28 14:13:17.126 INFO msgbus|height:[2]|key:[53797374656d204e756d626572]|value:[0200000000000000]
2019-04-28 14:13:17.126 INFO msgbus|height:[2]|key:[53797374656d20506172656e7448617368]|value:[8bf8822c72ca3ff1eaecdeb3a7da2e339c973a32bf769167763327cb0334d2a0]
2019-04-28 14:13:17.126 INFO msgbus|height:[2]|key:[53797374656d20426c6f636b486173680100000000000000]|value:[8bf8822c72ca3ff1eaecdeb3a7da2e339c973a32bf769167763327cb0334d2a0]
2019-04-28 14:13:17.126 INFO msgbus|height:[2]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:17.128 INFO msgbus|height:[2]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:17.128 INFO msgbus|height:[2]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:18.004 INFO msgbus|height:[2]|key:[53797374656d204e756d626572]|value:[0200000000000000]
2019-04-28 14:13:18.004 INFO msgbus|height:[2]|key:[53797374656d20506172656e7448617368]|value:[8bf8822c72ca3ff1eaecdeb3a7da2e339c973a32bf769167763327cb0334d2a0]
2019-04-28 14:13:18.004 INFO msgbus|height:[2]|key:[53797374656d20426c6f636b486173680100000000000000]|value:[8bf8822c72ca3ff1eaecdeb3a7da2e339c973a32bf769167763327cb0334d2a0]
2019-04-28 14:13:18.004 INFO msgbus|height:[2]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
2019-04-28 14:13:18.006 INFO msgbus|height:[2]|key:[53797374656d2052616e646f6d53656564]|value:[a6f2c355c801406448b63dd4ace461d13b1a5cb6b219fec95e80aeb38e6e69b0]
2019-04-28 14:13:18.006 INFO msgbus|height:[2]|key:[53797374656d204576656e7473]|value:[]
2019-04-28 14:13:18.007 INFO msgbus|height:[2]|key:[53797374656d204e756d626572]|value:[0200000000000000]
2019-04-28 14:13:18.007 INFO msgbus|height:[2]|key:[53797374656d20506172656e7448617368]|value:[8bf8822c72ca3ff1eaecdeb3a7da2e339c973a32bf769167763327cb0334d2a0]
2019-04-28 14:13:18.007 INFO msgbus|height:[2]|key:[53797374656d20426c6f636b486173680100000000000000]|value:[8bf8822c72ca3ff1eaecdeb3a7da2e339c973a32bf769167763327cb0334d2a0]
2019-04-28 14:13:18.007 INFO msgbus|height:[2]|key:[53797374656d2045787472696e73696373526f6f74]|value:[0000000000000000000000000000000000000000000000000000000000000000]
